name,gender,score
Benley,1,1
Benn,1,1
Benna,0,1
Bennard,1,1
Benne,0,1
Benner,1,1
Bennet,1,0.97962052
Bennett,1,0
Bennetta,0,1
Bennette,0,0.67032967
Benney,1,1
Benni,0,1
Bennie,1,0
Bennington,1,1
Bennita,0,1
Bennjamin,1,1
Benno,1,0
Benny,1,0
Bennye,0,1
Beno,1,1
Benoit,1,0
Benoite,0,0
Benon,1,1
Bensen,1,1
Bensley,1,1
Benson,1,0
Bensu,0,0
Bensyn,1,1
Bent,1,0
Bente,0,0
Bentely,1,1
Benten,1,1
Bentlea,0,1
Bentlee,1,0.79719764
Bentlei,1,0.541666667
Bentleigh,0,0.877984085
Bentley,1,0
Bentli,0,0.7
Bentlie,0,0.642458101
Bently,1,0.965217391
Bento,1,0
Benton,1,0
Bentura,1,0.895833333
Bentyn,1,1
Bentz,1,1
Bentzion,1,1
Benu,1,0
Benuel,1,1
Benvenuto,1,0
Benvinda,0,1
Beny,1,1
Benyam,1,1
Benyameen,1,1
Benyamin,1,1
Benz,1,1
Benzel,1,1
Benzino,1,1
Benzion,1,1
Beola,0,1
Beonca,0,1
Beonce,0,1
Beonica,0,1
Beonka,0,1
Beorhtric,1,0
Beorhtsige,1,0
Beorn,1,1
Beowulf,1,0
Beppe,1,0
Ber,1,0
Bera,0,0.967914439
Berach,1,0
Beracha,0,0
Beragi,1,0
Berahthraban,1,0
Berahthram,1,0
Beranda,0,1
Berania,0,1
Berard,1,0
Berardo,1,0
Berat,1,0
Beray,0,0
Bercem,0,0
Berchie,0,1
Berchman,1,1
Berchtold,1,0
Berda,0,1
Berdan,1,1
Berdean,0,1
Berdeen,0,1
Berdell,0,0.618257261
Berdella,0,1
Berdena,0,1
Berdene,0,1
Berdia,0,1
Berdie,0,1
Berdina,0,1
Berdine,0,1
Berdyne,0,1
Berea,0,1
Berek,1,1
Bereket,1,1
Berel,1,1
Beren,1,0.832298137
Berend,1,1
Berenda,0,1
Berengar,1,0
Berengaria,0,0
Berenger,1,1
Berenguer,1,0
Berenice,0,0
Berenika,0,0
Berenike,0,0
Berenis,0,1
Berenise,0,1
Berenisse,0,1
Bereniz,0,1
Berenize,0,1
Beres,1,1
Beresford,1,1
Beret,0,1
Beretta,0,1
Berezi,0,0
Berfin,0,0
Berg,1,1
Bergan,0,1
Berge,1,1
Bergen,0,0.565333333
Berger,1,1
Berget,0,0
Bergetta,0,1
Bergin,0,1
Bergliot,0,0
Bergljot,0,0
Berhan,1,1
Berhanu,1,0
Berhta,0,0
Berhtoald,1,0
Beri,0,1
Beric,1,1
Beril,1,1
Berina,0,1
Berinda,0,1
Berinhard,1,0
Berish,1,1
Berislav,1,0
Berit,0,0
Berita,0,1
Beritan,0,0
Berivan,0,0
Berj,1,1
Berjouhi,0,0
Berk,1,0
Berkan,1,1
Berkant,1,0
Berkay,1,1
Berke,1,1
Berkeley,0,0.594409283
Berker,1,0
Berkie,1,0
Berklee,0,0.988962472
Berkleigh,0,1
Berkley,0,0.586688015
Berkli,0,1
Berklie,0,1
Berkly,0,1
Berko,1,0
Berl,1,0.994517544
Berla,0,1
Berle,1,0.967836257
Berlena,0,1
Berlene,0,1
Berley,1,1
Berlie,1,0.647260274
Berlin,0,0
Berlina,0,1
Berlinda,0,1
Berline,0,1
Berlon,1,1
Berlyn,0,0.896070976
Berlynn,0,1
Berma,0,1
Berman,1,1
Bermet,0,0
Bermudo,1,0
Bern,1,1
Berna,0,0
Bernabe,1,1
Bernace,0,1
Bernadean,0,1
Bernadeen,0,1
Bernadene,0,1
Bernadet,0,1
Bernadett,0,0
Bernadetta,0,1
Bernadette,0,0
Bernadina,0,1
Bernadine,0,0
Bernadino,1,1
Bernado,1,1
Bernadyne,0,1
Bernal,1,1
Bernaldo,1,1
Bernalee,0,1
Bernando,1,1
Bernard,1,0
Bernarda,0,0
Bernardas,1,1
Bernardetta,0,0
Bernardette,0,1
Bernardina,0,0
Bernardine,0,0
Bernardino,1,0
Bernardita,0,0
Bernardo,1,0
Bernarr,1,1
Bernasia,0,1
Bernat,1,0
Bernave,1,1
Bernay,0,1
Bernd,1,0
Bernda,0,1
Berne,1,1
Bernece,0,1
Berneda,0,1
Bernedette,0,1
Berneice,0,1
Berneil,0,1
Berneita,0,1
Bernel,1,1
Bernelda,0,1
Bernell,1,0.673487157
Bernella,0,1
Bernelle,0,1
Bernerd,1,1
Bernese,0,1
Bernesha,0,1
Bernessa,0,1
Bernessia,0,1
Bernest,1,1
Bernestine,0,1
Bernet,1,1
Berneta,0,1
Bernete,0,0
Bernetha,0,1
Bernett,0,0.662337662
Bernetta,0,0
Bernette,0,1
Berney,1,1
Bernhard,1,0
Bernhardt,1,1
Bernhart,1,1
Berni,0,1
Bernia,0,1
Bernice,0,0
Bernicia,0,1
Bernida,0,1
Bernie,3,0
Berniece,0,0
Bernike,0,0
Bernina,0,1
Bernis,1,0.8
Bernise,0,1
Bernisha,0,1
Bernistine,0,1
Bernita,0,1
Bernitha,0,1
Bernitta,0,1
Berniya,0,1
Bernnadette,0,1
Bernon,1,1
Bernt,1,0
Berny,3,0
Bernyce,0,1
Beronica,0,1
Berra,0,1
Berrak,0,0
Berrett,1,1
Berri,0,1
Berrie,0,1
Berrin,1,1
Berry,1,0
Berryman,1,1
Bersain,1,1
Bert,1,0
Berta,0,0
Bertalan,1,0
Bertan,1,1
Berte,0,1
Berteal,0,1
Bertel,1,1
Bertell,1,1
Bertella,0,1
Bertelle,0,1
Berten,1,1
Bertena,0,1
Berth,0,1
Bertha,0,0
Berthal,1,0.739130435
Berthalee,0,1
Berthamae,0,1
Berthe,0,0
Berthel,1,0.677419355
Berthella,0,1
Berthena,0,1
Berthenia,0,1
Berther,0,1
Berthia,0,1
Berthina,0,1
Berthine,0,1
Berthol,1,1
Berthold,1,0
Berti,0,0
Bertia,0,1
Bertice,0,0.799086758
Bertie,3,0
Bertil,1,0
Bertile,0,1
Bertilla,0,1
Bertille,0,0
Bertilo,1,0
Bertin,1,1
Bertina,0,0
Bertine,0,1
Bertis,1,0.959915612
Berto,1,0
Bertoldo,1,0
Berton,1,1
Bertram,1,0
Bertran,1,1
Bertrand,1,0
Bertrando,1,0
Bertrice,0,1
Bertrum,1,1
Bertus,1,1
Berty,0,0
Bervin,1,1
Berwick,1,1
Berwin,1,1
Berwyn,1,0
Beryl,0,0
Beryle,0,0.854037267
Berzan,1,1
Besa,0,1
Besan,0,1
Besarion,1,0
Besart,1,1
Besarta,0,0
Beshoy,1,1
Besiana,0,1
Besim,1,1
Besma,0,1
Besmir,1,1
Besnik,1,0
Beso,1,0
Bess,0,0
Bessarion,1,0
Besse,0,1
Bessie,0,0
Bessiemae,0,1
Bessy,0,1
Bessye,0,1
Beste,0,0
Besty,0,1
Bet,0,0
Beta,0,1
Betania,0,1
Betanya,0,1
Betel,0,1
Betelgeuse,1,0
Beth,0,0
Betha,0,1
Bethal,0,1
Bethan,0,0
Bethane,0,0
Bethanee,0,1
Bethaney,0,1
Bethani,0,1
Bethania,0,0
Bethanie,0,0
Bethann,0,1
Bethanne,0,1
Beth-anne,0,0
Bethanney,0,0
Bethanni,0,1
Bethannie,0,1
Bethanny,0,1
Bethany,0,0
Bethany-,0,0
Bethanya,0,1
Bethany-ann,0,0
Bethany-anne,0,0
Bethanye,0,1
Bethany-jade,0,0
Bethany-jane,0,0
Bethany-jayne,0,0
Bethany-jo,0,0
Bethany-louise,0,0
Bethany-mae,0,0
Bethany-mai,0,0
Bethany-may,0,0
Bethany-rose,0,0
Bethari,0,0
Bethe,0,1
Bethea,0,1
Bethel,0,0
Bethellen,0,1
Bethen,0,0
Bethena,0,1
Bethene,0,1
Bethenia,0,1
Bethenny,0,1
Betheny,0,1
Bethia,0,1
Bethie,0,1
Bethina,0,1
Bethine,0,1
Bethinn,0,0
Bethlehem,0,1
Bethlyn,0,1
Bethney,0,0
Bethony,0,1
Bethsaida,0,1
Bethsheba,0,1
Bethsy,0,1
Bethuel,1,0
Bethy,0,1
Bethyl,0,1
Bethzabel,0,1
Bethzabeth,0,1
Bethzaida,0,1
Bethzaira,0,1
Bethzi,0,1
Bethzy,0,1
Beti,0,0
Betiel,0,0
Betim,1,1
Betina,0,1
Betje,0,0
Beto,1,1
Betony,0,0
Betrice,0,1
Betrina,0,1
Betrys,0,0
Betsabe,0,1
Betsabet,0,1
Betsabeth,0,1
Betsaida,0,1
Betsan,0,0
Betsayda,0,1
Betselot,0,1
Betsey,0,1
Betsi,0,1
Betsie,0,1
Betsua,0,1
Betsy,0,0
Betsy-bo,0,0
Betsye,0,1
Betsy-mae,0,0
Bett,0,1
Betta,0,1
Bette,0,0
Betteann,0,1
Bette-Ann,0,0
Betteanne,0,0
Bettee,0,1
Bettejane,0,1
Bettejean,0,1
Bettejo,0,1
Bettelou,0,1
Bettey,0,1
Betti,0,1
Bettiann,0,1
Bettianne,0,1
Bettie,0,0
Bettijane,0,1
Bettilou,0,1
Bettina,0,0
Bettine,0,1
Bettino,1,0
Bettsy,0,1
Betty,0,0
Bettyann,0,1
Bettyanne,0,1
Bettye,0,0
Bettyjane,0,1
Bettyjean,0,1
Bettyjo,0,1
Bettylee,0,1
Bettylou,0,1
Betty-lou,0,0
Bettylu,0,1
Bettymae,0,1
Bettymarie,0,1
Betty-may,0,0
Bettysue,0,0
Bettzy,0,1
Betuel,1,1
Betul,0,1
Bety,0,1
Betzabe,0,1
Betzabel,0,1
Betzabet,0,1
Betzabeth,0,1
Betzaida,0,1
Betzaira,0,1
Betzalel,1,1
Betzayda,0,1
Betzayra,0,1
Betzhy,0,1
Betzi,0,1
Betzy,0,1
Beuford,1,1
Beula,0,1
Beulah,0,0
Beuna,0,1
Beunca,0,1
Beunka,0,1
Bev,0,0
Beva,0,1
Bevan,1,0
Bevely,0,0.909722222
Bevelyn,0,1
Bevereley,0,1
Beverely,0,1
Beverie,0,0
Beverle,0,1
Beverlee,0,1
Beverley,0,0
Beverli,0,1
Beverlie,0,1
Beverlin,0,1
Beverly,3,0
Beverlyann,0,1
Beverlye,0,1
Beverlyn,0,1
Bevery,0,1
Bevie,0,1
Bevin,0,0
Bevis,1,0
Bevon,1,1
Bevvy,0,0
Bevyn,0,1
Bex,1,1
Bexlee,0,1
Bexleigh,0,1
Bexley,0,0.914141414
Bexli,0,1
Bexton,1,1
Beya,0,1
Beyah,0,1
Beyan,1,1
Beyanka,0,1
Beyda,0,1
Beyla,0,1
Beylke,0,0
Beyonca,0,1
Beyonce,0,1
Beyoncee,0,1
Beyonka,0,1
Beyounce,0,1
Beyunka,0,1
Beyza,0,0
Beyzanur,0,0
Beza,0,1
Bezaleel,1,1
Bezalel,1,1
Bezawit,0,1
Bg,0,1
Bhabhav,1,0
Bhabhiya,0,0
Bhaddal,1,0
Bhadur,1,0
Bhag,1,0
Bhagat,1,0
Bhagay,0,0
Bhaggo,0,0
Bhagipuri,1,0
Bhagirath,1,0
Bhagirathi,0,0
Bhagvaan,1,0
Bhagvati,0,0
Bhagwan,0,0
Bhagwana,1,0
Bhagwanaram,1,0
Bhagwanti,0,0
Bhagwat,1,0
Bhagwati,0,0
Bhagya,0,0
Bhahadur,1,0
Bhairavi,0,0
Bhajan,1,0
Bhajandeep,1,0
Bhajanlal,1,0
Bhajju,1,0
Bhakti,0,1
Bhakuni,0,0
Bhala,1,0
Bhalaram,1,0
Bhaltair,1,0
Bhan,1,0
Bhani,1,0
Bhanmati,0,0
Bhanu,0,0
Bhanumati,0,0
Bhanupriya,0,0
Bhanvar,1,0
Bhanwar,0,0
Bhanwari,0,0
Bhanwer,1,0
Bhanweri,0,0
Bharat,1,0
Bharata,1,0
Bharath,1,0
Bharati,0,0
Bharatlal,1,0
Bhargav,1,1
Bhargava,1,1
Bhargavi,0,1
Bharkah,0,0
Bharkha,0,0
Bharma,1,0
Bhart,0,0
Bhartendu,1,0
Bharti,0,0
Bhaskar,1,0
Bhaskara,1,0
Bhasker,1,0
Bhatari,0,0
Bhateri,0,0
Bhatri,0,0
Bhauk,1,0
Bhavan,3,0.7
Bhavana,0,0
Bhavandeep,1,1
Bhavani,0,1
Bhavdeep,1,1
Bhaven,1,1
Bhavesh,1,1
Bhavi,0,1
Bhavik,1,1
Bhavika,0,1
Bhavin,1,1
Bhavina,0,0
Bhavini,0,1
Bhavisaya,1,0
Bhavisha,0,0
Bhavishy,1,0
Bhavishya,1,0
Bhavna,0,0
Bhavneet,0,0
Bhavuk,1,0
Bhavya,0,0.804733728
Bhawan,1,0
Bhawana,0,0
Bhawani,0,0
Bhawar,0,0
Bhawari,0,0
Bhawna,0,0
Bheem,1,0
Bheema,1,0
Bhemji,1,0
Bherav,1,0
Bhhatu,1,0
Bhikhari,1,0
Bhiki,0,0
Bhim,0,0
Bhima,1,0
Bhimsen,1,0
Bhisan,1,0
Bhishnee,0,0
Bhismpal,1,0
Bhiva,1,0
Bhojaram,1,0
Bhojpal,1,0
Bhola,1,0
Bholaram,1,0
Bhole,1,0
Bholi,0,0
Bholu,1,0
Bhonu,1,0
Bhoomi,0,1
Bhoomika,0,1
Bhoop,1,0
Bhoopsingh,1,0
Bhoori,0,0
Bhopal,0,0
Bhorelal,1,0
Bhotra,1,0
Bhram,1,0
Bhramanand,1,0
Bhrat,1,0
Bhreagha,0,0
Bhrianna,0,1
Bhrkat,1,0
Bhteri,0,0
Bhud,1,0
Bhudev,1,0
Bhudevi,0,0
Bhudhashen,1,0
Bhudhi,1,0
Bhulaee,1,0
Bhulan,1,0
Bhuli,0,0
Bhumi,0,0
Bhumika,0,1
Bhundki,0,0
Bhuneshwar,1,0
Bhup,1,0
Bhupen,1,0
Bhupendar,1,0
Bhupender,1,0
Bhupendra,1,0
Bhupesh,1,0
Bhupinder,1,1
Bhura,0,0
Bhuralal,1,0
Bhure,1,0
Bhuri,0,0
Bhusan,1,0
Bhushan,1,0
Bhuvan,1,1
Bhuvi,0,1
Bhuvneshwar,1,0
Bhuwan,1,0
Bia,0,0
Biaca,0,1
Biafra,0,1
Biaggio,1,0
Biagino,1,0
Biagio,1,0
Biak,0,0.785714286
Biana,0,1
Bianaca,0,1
Bianca,0,0
Bianca-maria,0,0
Biancamarie,0,1
Biancca,0,1
Biance,0,1
Biancha,0,1
Biancia,0,1
Bianco,0,0.8875
Bianet,0,1
Bianeth,0,1
Bianey,0,1
Bianica,0,1
Bianka,0,0
Biankah,0,1
Bianna,0,1
Biannca,0,1
Bianney,0,1
Bianny,0,1
Biatris,0,1
Biatriz,0,1
Biaunca,0,1
Biba,0,0
Bibb,1,1
Bibek,1,0
Bibi,0,1
Bibian,0,1
Bibiana,0,0
Bibianna,0,1
Bibiano,1,1
Bibigul,0,0
Bice,0,0
Bicente,1,1
Bich,0,1
Bictor,1,1
Bidal,1,1
Bidami,0,0
Bidane,0,0
Biddie,0,1
Biddy,0,0
Bidelia,0,0
Bidget,0,0
Bidhya,0,0
Bidur,1,0
Bidwell,1,1
Bidzina,1,0
Bieito,1,0
Biel,1,0
Bielka,0,1
Bienvenida,0,0
Bienvenido,1,1
Biff,1,0
Biftu,0,1
Bigan,0,0
Bige,1,1
Bihotz,0,0
Biitu,1,0
Bijal,0,1
Bijali,0,0
Bijan,1,0.970618034
Bijander,1,0
Bijay,1,0
Bijender,1,0
Bijendra,1,0
Bijon,1,0.8
Bijou,0,0
Bijoux,0,1
Bijoy,1,0
Biju,1,1
Bikendi,1,0
Bikki,1,0
Biko,1,1
Bikram,1,1
Bikramjit,1,1
Bilaal,1,1
Bilal,1,0
Bilan,0,1
Bilawal,1,1
Bilbo,1,0
Bile,1,0
Bilen,0,1
Bilge,0,0
Bilguun,1,1
Bilhah,0,0
Bilinda,0,1
Biljana,0,0
Bilke,0,0
Bilkis,0,0
Bill,1,0
Billa,0,1
Billal,1,1
Bille,0,0.549019608
Billee,0,0.991749175
Billey,1,1
Billi,0,0.997091332
Billie,3,0
Billie-,0,0
Billie-ann,0,0
Billie-anne,0,0
Billie-claire,0,0
Billie-jade,0,0
Billie-jane,0,0
Billie-jay,0,0
Billiejean,0,1
Billie-jean,0,0
Billiejo,0,1
Billie-jo,0,0
Billiejoe,0,1
Billie-joe,3,0.153846154
Billie-lea,0,0
Billie-leigh,0,0
Billie-loren,0,0
Billie-louise,0,0
Billie-mae,0,0
Billie-mai,0,0
Billie-marie,0,0
Billie-may,0,0
Billie-rae,0,0
Billie-rose,0,0
Billijo,0,1
Billi-jo,0,0
Billion,1,1
Billison,1,1
Billy,1,0
Billybob,1,1
Billy-dean,1,1
Billye,0,0.967741935
Billy-george,1,1
Billyjack,1,1
Billy-james,1,1
Billy-jay,1,1
Billyjo,0,0.564102564
Billy-jo,3,0.428571429
Billyjoe,1,1
Billy-joe,1,1
Billy-john,1,1
Billylee,1,1
Billy-lee,1,1
Billyray,1,1
Billy-ray,1,1
Bilma,0,1
Bilol,1,1
Bilon,0,1
Bilqees,0,0
Bilqis,0,1
Bily,1,1
Bilyana,0,0
Bima,1,0
Bimal,1,1
Bimbo,1,1
Bimla,0,0
Bimlesh,0,0
Bin,1,1
Bina,0,1
Binaca,0,1
Binah,0,1
Binal,0,0
Binani,1,0
Binay,1,0
Binca,0,1
Binda,0,0
Binder,1,0
Bindi,0,1
Bindia,0,0
Bindiya,0,0
Bindu,0,1
Bindvasini,0,0
Bindy,0,0
Bine,0,0
Bineta,0,1
Binford,1,1
Bing,1,1
Bingham,1,1
Binh,1,0.926213592
Biniam,1,1
Binisha,0,1
Binita,0,1
Binja,1,0
Binky,0,1
Binni,0,0
Binnie,0,0.786324786
Binnu,0,0
Binny,0,0
Binpal,1,0
Binta,0,1
Binti,0,1
Bintou,0,1
Bintu,0,1
Binu,1,1
Binyameen,1,1
Binyamin,1,0
Binyomin,1,1
Bioleta,0,1
Bion,1,0
Bionca,0,1
Bionce,0,1
Bionda,0,1
Bionka,0,1
Bipasha,0,0
Bipin,1,0
Bipnesh,0,0
Bir,1,0
Biraj,1,0
Birajbhushan,1,0
Birajpal,1,0
Biram,1,0
Biran,1,1
Biranna,0,1
Birbal,1,0
Birch,1,1
Birchard,1,1
Birche,1,1
Birchel,1,1
Birchie,0,1
Bird,0,0.526086957
Birda,0,1
Birdell,0,0.945652174
Birdella,0,1
Birdena,0,1
Birdene,0,1
Birder,0,1
Birdia,0,1
Birdie,0,0.991250516
Birdine,0,1
Birdye,0,1
Biren,1,1
Birender,1,0
Birger,1,0
Birgesh,1,0
Birgir,1,0
Birgit,0,0
Birgitta,0,0
Birgitte,0,0
Biridiana,0,1
Birij,1,0
Birita,0,0
Birjesh,1,0
Birju,1,0
Birk,1,1
Birklee,0,1
Birkley,0,1
Birl,1,1
Birma,0,0
Birmadevi,0,0
Birmati,0,0
Birney,1,1
Biron,1,1
Bironica,0,0
Birpal,1,0
Birt,1,0.981343284
Birta,0,1
Birte,0,0
Birtha,0,1
Birthe,0,0
Birthel,0,1
Birtie,0,1
Birttany,0,1
Birty,0,1
Biru,1,0
Biruk,1,1
Biruta,0,1
Birute,0,1
Birydiana,0,1
Bisa,0,1
Bisan,0,1
Bisceglia,0,1
Bisente,1,1
Bisera,0,0
Biserka,0,0
Bishal,1,0
Bishan,1,0
Bishana,1,0
Bishara,1,1
Bisher,1,1
Bishesh,1,0
Bishnu,0,0
Bishop,1,0
Bishoy,1,1
Bishun,1,0
Bisleidy,0,1
Bisma,0,1
Bismah,0,1
Bismarck,1,1
Bismark,1,1
Bismilla,0,0
Bisola,0,1
Bison,1,1
Bissan,0,1
Bissie,0,1
Bisto,1,0
Bistra,0,0
Bita,0,1
Bitania,0,1
Bitanya,0,1
Bitha,0,1
Bithiah,0,0
Bitia,0,1
Bitoo,0,0
Bitsy,0,1
Bittan,1,0
Bittany,0,1
Bitto,0,0
Bittoo,1,0
Bittor,1,0
Bittu,1,0
Bituin,0,0
Bityah,0,0
Bivian,0,0.583333333
Biviana,0,1
Bivla,0,0
Bivon,1,1
Biwa,0,0
Bix,1,1
Bixby,1,0.555555556
Bixuan,1,1
Biyanca,0,1
Biyanka,0,1
Biyron,1,1
Bj,1,0.992784993
Bjana,0,1
Bjarke,1,0
Bjarne,1,0
Bjarni,1,0
Bjarte,1,0
Bjartr,1,0
Bjartur,1,0
Bjay,1,1
Bjoern,1,0
Bjorn,1,1
Bjorne,1,0
Bla,0,1
Blaanid,0,0
Blace,1,1
Blackie,1,1
Blade,1,1
Bladen,1,1
Bladimir,1,1
Bladyn,1,1
Blae,0,0
Blaga,0,0
Blagica,0,0
Blago,1,0
Blagoj,1,0
Blagoje,1,0
Blagorodna,0,0
Blagoy,1,0
Blagun,1,0
Blaguna,0,0
Blaid,1,1
Blaide,1,1
Blaiden,1,1
Blaidyn,1,1
Blaik,1,1
Blaike,1,0.616788321
Blaiklee,0,1
Blaikley,0,1
Blain,1,0.992293744
Blaine,1,0
Blair,3,0
Blaire,0,0.983146067
Blaise,1,0
Blaithin,0,0
Blaiz,1,1
Blaize,1,0.894980185
Blake,1,0
Blakelee,0,0.961038961
Blakeleigh,0,1
Blakeley,0,0.866492147
Blakeli,0,1
Blakelie,0,1
Blakely,0,0.815552152
Blakelyn,0,1
Blakelynn,0,1
Blaken,1,1
Blakeney,0,1
Blakesley,0,1
Blaklee,0,1
Blakleigh,0,1
Blakley,0,0.844444444
Blaklie,0,1
Blakney,0,1
Blan,1,1
Blanaid,0,0
Blanca,0,0
Blancaestela,0,1
Blanch,0,0
Blancha,0,1
Blanchard,1,0
Blanche,0,0
Blanchie,0,1
Bland,1,1
Blandina,0,0
Blandine,0,0
Blandinus,1,0
Blandon,1,1
Blandus,1,0
Blandy,0,1
Blane,1,0.997350036
Blaney,0,0.583333333
Blanid,0,0
Blanka,0,0
Blannie,0,1
Blanton,1,1
Blare,1,0
Blas,1,0
Blasa,0,1
Blase,1,1
Blasius,1,0
Blass,1,1
Blathnaid,0,0
Blayd,1,1
Blayde,1,1
Blayden,1,1
Blaydin,1,1
Blaydon,1,1
Blayk,1,1
Blayke,1,0.582364341
Blayklee,0,1
Blayn,1,1
Blayne,1,0.901593011
Blayr,0,1
Blayre,0,1
Blayse,1,1
Blayson,1,1
Blayten,1,1
Blayton,1,1
Blayz,1,1
Blayze,1,0.958076449
Blaz,1,1
Blaza,0,1
Blaze,1,0
Blazej,1,1
Blazen,1,1
Blazer,1,1
Blazh,1,0
Blazhe,1,0
Blease,1,1
Bleda,1,0
Bleddyn,1,0
Bleeker,0,1
Bleidy,0,1
Blejan,0,0
Blen,0,1
Blend,1,1
Blenda,0,1
Blendi,1,1
Blendia,0,1
Bleon,1,1
Bleona,0,1
Blerim,1,1
Blerina,0,1
Bleron,1,1
Blerta,0,0
Blerton,1,1
Bless,1,0.527065527
Blessed,0,0.706422018
Blessen,0,1
Blessin,0,1
Blessing,0,0.924697445
Blessings,0,1
Blessn,0,1
Blesson,1,1
Blessy,0,1
Blessyn,0,1
Bleu,0,0.53125
Blia,0,1
Blima,0,1
Blimi,0,1
Blimie,0,1
Blimy,0,1
Blin,1,1
Blina,0,0
Blinda,0,1
Blinni,0,0
Blinnie,0,0
Blinny,0,0
Bliss,0,0.871851852
Blissany,0,1
Blisse,0,0
Blithe,0,1
Blodeuwedd,0,0
Blodeuyn,0,0
Blodwen,0,0
Blodwyn,0,1
Blon,0,1
Blondean,0,1
Blondell,0,0.989926125
Blondelle,0,0
Blondena,0,1
Blondie,0,0
Blondina,0,1
Blondine,0,1
Blondy,0,0
Bloneva,0,1
Blong,1,1
Blonnie,0,1
Bloomie,0,1
Blossie,0,1
Blossom,0,0
Blouncie,1,1
Blu,1,0.672932331
Blue,1,0.71373057
Bluebell,0,0
Bluebelle,0,0
Bluford,1,1
Bluma,0,0
Bly,1,0.909090909
Blynda,0,1
Blynn,1,1
Blyss,0,1
Blyth,0,1
Blythe,3,0
Bnafsha,0,0
Bnai,0,1
Bo,1,0
Boa,0,0
Boadicea,0,0
Boady,1,1
Boaz,1,0
Bob,1,0
Boback,1,1
Bobak,1,1
Boban,1,0
Bobb,1,1
Bobbe,0,1
Bobbee,0,1
Bobbetta,0,1
Bobbette,0,1
Bobbi,0,0
Bobbi-anne,0,0
Bobbie,3,0
Bobbie-jade,0,0
Bobbiejean,0,1
Bobbiejo,0,1
Bobbie-jo,0,0
Bobbie-joe,0,0
Bobbielee,0,1
Bobbie-leigh,0,0
Bobbie-mae,0,0
Bobbiesue,0,1
Bobbijo,0,1
Bobbi-jo,0,0
Bobbilee,0,1
Bobbi-lee,0,0
Bobbi-leigh,0,0
Bobbilynn,0,1
Bobbi-mae,0,0
Bobbi-rose,0,0
Bobbisue,0,1
Bobby,1,0
Bobby-dean,1,1
Bobbye,0,0.970318237
Bobbyetta,0,1
Bobby-george,1,1
Bobby-jack,1,1
Bobby-james,1,1
Bobby-jay,1,1
Bobbyjo,0,1
Bobby-jo,0,0
Bobbyjoe,1,1
Bobby-joe,1,1
Bobbylee,1,1
Bobby-lee,1,1
Bobby-ray,1,1
Bobetta,0,1
Bobette,0,1
Bobi,0,1
Bobie,0,0.526976161
Bobijo,0,1
Bobina,0,0
Bobine,0,0
Bobinette,0,0
Bobo,1,1
Bobra,0,1
Boby,1,1
Bocar,1,1
Bocephus,1,1
Bodan,1,1
Bode,1,1
Bodean,1,1
Bodee,1,0.986595174
Boden,1,1
Bodey,1,1
Bodh,1,0
Bodhan,1,1
Bodhi,1,0.97399133
Bodhin,1,1
Bodi,1,1
Bodie,1,0.998113208
Bodil,0,0
Bodin,1,1
Bodrul,1,1
Bodu,1,0
Boduram,1,0
Bodyn,1,1
Boe,1,0.99052774
Boede,1,1
Boedy,1,1
Boele,1,0
Boen,1,1
Boette,1,1
Boey,0,1
Bogar,1,1
Bogart,1,1
Bogdan,1,0
Bogdana,0,0
Boghos,1,0
Bogna,0,0
Bogomil,1,0
Bogomir,1,0
Bogumil,1,0
Bogumir,1,0
Boguslav,1,0
Bohan,1,1
Bohannon,1,1
Bohati,0,0
Bohdan,1,0
Bohden,1,1
Bohdi,1,1
Bohemond,1,1
Bohen,1,1
Boheng,1,1
Bohumil,1,0
Bohumila,0,0
Bohumir,1,1
Bohuslav,1,0
Bohuslava,0,0
Boice,1,1
Boid,1,1
Boipelo,3,0
Boise,1,1
Boisey,1,1
Boisy,1,1
Boitumelo,3,0
Bojan,1,0
Bojana,0,0
Bojidar,1,0
Bol,1,1
Bolaji,1,1
Bolanle,0,0
Bolat,1,0
Bolden,1,1
Bolek,1,0
Boleslaus,1,1
Boleslav,1,0
Boleslava,0,0
Boleslaw,1,1
Bolish,1,1
Bolivar,1,1
Bolivia,0,1
Bolling,1,1
Bolormaa,0,0
Bolton,1,1
Boluwaduro,0,0
Boluwatife,1,0.579439252
Bomani,1,1
Bomer,1,1
Bon,1,1
Bona,0,0.945945946
Bonaccorso,1,0
Bonalyn,0,1
Bonanza,1,1
Bonard,1,1
Bonaventura,1,0
Bonaventure,1,0
Boncile,0,1
Bond,1,0.968421053
Bonda,0,1
Boneita,0,1
Bonell,0,0.5
Boneta,0,1
Bonetta,0,1
Boneva,0,1
Boney,1,1
Bong,1,1
Bongani,1,0
Bonham,1,1
Boni,0,1
Bonieta,0,1
Bonifaas,1,0
Boniface,1,0
Bonifacia,0,1
Bonifacio,1,0
Bonifacy,1,0
Bonifatius,1,0
Bonifaz,1,0
Bonique,0,1
Bonita,0,0
Bonitta,0,1
Bonitus,1,0
Bonna,0,1
Bonne,0,1
Bonnee,0,1
Bonnell,0,1
Bonnelle,0,1
Bonner,1,1
Bonnetta,0,1
Bonnette,0,1
Bonney,0,0.988938053
Bonni,0,1
Bonnibel,0,1
Bonnie,0,0
Bonniejean,0,1
Bonniejo,0,1
Bonnielee,0,1
Bonnie-lee,0,0
Bonnie-leigh,0,0
Bonnielou,0,1
